Wall time,Step,Value
1651276606.7515109,0,0.4615412950515747
1651276651.147074,100,0.14158615469932556
1651276695.967219,200,0.13291676342487335
1651276740.5473177,300,0.10442683100700378
1651276785.021597,400,0.13171625137329102
1651276829.5897648,500,0.11796269565820694
1651276874.032728,600,0.09053456038236618
1651276918.2215896,700,0.08538477122783661
1651276962.6914928,800,0.04101812094449997
1651277006.762413,900,0.06224387139081955
1651277050.8999724,1000,0.05886023864150047
1651277095.1083,1100,0.03917701914906502
1651277139.6882746,1200,0.04079354926943779
1651277183.8287761,1300,0.08697263151407242
1651277227.853766,1400,0.03936810418963432
1651277271.8630168,1500,0.038159191608428955
1651277315.7414095,1600,0.030210569500923157
1651277360.062825,1700,0.026551615446805954
1651277404.1249619,1800,0.037095069885253906
1651277448.7125936,1900,0.04610074684023857
1651277492.9588063,2000,0.04801606759428978
1651277536.8948383,2100,0.040302202105522156
1651277581.4231846,2200,0.039616845548152924
1651277625.457715,2300,0.040073495358228683
1651277669.560446,2400,0.03999583050608635
1651277713.6289494,2500,0.07813873887062073
1651277757.9237828,2600,0.07746513187885284
1651277801.6563072,2700,0.04272495210170746
1651277845.7054434,2800,0.03288569301366806
1651277889.5543685,2900,0.020398691296577454
