Wall time,Step,Value
1651275501.6683056,0,0.24659894406795502
1651275545.814201,100,1.345555305480957
1651275590.2216065,200,1.0067822933197021
1651275634.3407586,300,0.8279391527175903
1651275678.6923785,400,0.7599964141845703
1651275722.477778,500,0.7015222311019897
1651275766.6656237,600,0.6355820298194885
1651275810.374409,700,0.6047619581222534
1651275854.2909439,800,0.584530234336853
1651275898.2445168,900,0.559032678604126
1651275942.383897,1000,0.5504837036132812
1651275986.5792546,1100,0.5307358503341675
1651276030.1668582,1200,0.5102648735046387
1651276074.2221768,1300,0.5101494193077087
1651276118.2027612,1400,0.49781763553619385
1651276161.996562,1500,0.5157456398010254
1651276206.346226,1600,0.5274235010147095
1651276250.3798144,1700,0.49140897393226624
1651276294.3969107,1800,0.4918944239616394
1651276338.282779,1900,0.4943116307258606
1651276382.1856966,2000,0.5008846521377563
1651276425.9368036,2100,0.5518894791603088
1651276469.856887,2200,0.5229083895683289
1651276513.5879917,2300,0.49228397011756897
1651276569.3803785,2400,0.5214558839797974
1651276613.2998326,2500,0.4918271005153656
1651276657.8157578,2600,0.5018065571784973
1651276702.1155329,2700,0.4866260290145874
1651276746.265998,2800,0.48459768295288086
1651276790.7531285,2900,0.4954237937927246
