Wall time,Step,Value
1651275501.6683056,0,0.23711439967155457
1651275545.814201,100,0.2074156105518341
1651275590.2216065,200,0.11465325206518173
1651275634.3407586,300,0.14013570547103882
1651275678.6923785,400,0.13327109813690186
1651275722.477778,500,0.11034376919269562
1651275766.6656237,600,0.10219788551330566
1651275810.374409,700,0.06318740546703339
1651275854.2909439,800,0.05665452778339386
1651275898.2445168,900,0.06106296926736832
1651275942.383897,1000,0.05304143205285072
1651275986.5792546,1100,0.04737211391329765
1651276030.1668582,1200,0.03046700544655323
1651276074.2221768,1300,0.025638695806264877
1651276118.2027612,1400,0.05001707375049591
1651276161.996562,1500,0.04510018229484558
1651276206.346226,1600,0.04720431938767433
1651276250.3798144,1700,0.03210365027189255
1651276294.3969107,1800,0.04836537316441536
1651276338.282779,1900,0.03796834498643875
1651276382.1856966,2000,0.02851961925625801
1651276425.9368036,2100,0.041563987731933594
1651276469.856887,2200,0.04555482789874077
1651276513.5879917,2300,0.05489187687635422
1651276569.3803785,2400,0.08364890515804291
1651276613.2998326,2500,0.03512272238731384
1651276657.8157578,2600,0.03357691317796707
1651276702.1155329,2700,0.02606210857629776
1651276746.265998,2800,0.028922880068421364
1651276790.7531285,2900,0.027105435729026794
