Wall time,Step,Value
1651277733.783762,0,0.32460516691207886
1651277761.3173714,100,1.7528667449951172
1651277788.75244,200,1.512786626815796
1651277816.0083663,300,1.3535141944885254
1651277843.569861,400,1.1939363479614258
1651277870.796376,500,1.2294721603393555
1651277898.2688348,600,1.2251911163330078
1651277925.5432017,700,1.1620533466339111
1651277952.8778772,800,1.0551886558532715
1651277980.2128572,900,1.135228157043457
1651278008.066213,1000,1.0663154125213623
1651278035.803413,1100,1.016923189163208
1651278063.1407056,1200,0.9668909907341003
1651278090.214999,1300,0.9737688302993774
1651278117.4010417,1400,0.9633334875106812
1651278144.8851967,1500,0.9274404048919678
1651278172.2036204,1600,0.9461858868598938
1651278199.4063113,1700,0.9619113802909851
1651278227.030907,1800,0.8718206286430359
1651278254.2847347,1900,0.9053836464881897
1651278281.246901,2000,0.8341180682182312
1651278308.6010127,2100,0.8463847041130066
1651278336.033279,2200,0.8408256769180298
1651278363.2564337,2300,0.8711937665939331
1651278390.5628884,2400,0.7848495841026306
1651278418.0596085,2500,0.8231748342514038
1651278445.2703583,2600,0.8333411812782288
1651278472.7659402,2700,0.8056681156158447
1651278499.8175664,2800,0.7884754538536072
1651278527.0389872,2900,0.7459824681282043
