Wall time,Step,Value
1651276609.1516116,0,0.2279897928237915
1651276654.2938025,100,1.1948421001434326
1651276699.7675333,200,1.0026389360427856
1651276746.940476,300,0.8423251509666443
1651276793.2930584,400,0.8386687636375427
1651276838.0597732,500,0.6735313534736633
1651276883.838275,600,0.6768957376480103
1651276928.5502133,700,0.6134912967681885
1651276974.0488946,800,0.5738771557807922
1651277019.3389995,900,0.5495672225952148
1651277065.6241677,1000,0.5500883460044861
1651277112.307077,1100,0.5216203331947327
1651277158.84104,1200,0.5237834453582764
1651277205.2017615,1300,0.5216537117958069
1651277250.415212,1400,0.5341654419898987
1651277295.2569702,1500,0.5101704597473145
1651277339.8644035,1600,0.4914434254169464
1651277384.523009,1700,0.506695568561554
1651277429.3536375,1800,0.4924282133579254
1651277474.1264458,1900,0.49550676345825195
1651277519.2185361,2000,0.49627962708473206
1651277564.1601248,2100,0.4793277382850647
1651277609.161301,2200,0.4962540566921234
1651277654.3658144,2300,2.1305739879608154
1651277700.4572194,2400,0.6672519445419312
1651277745.3902364,2500,0.5498387813568115
1651277790.2334428,2600,0.5074055790901184
1651277835.5164287,2700,0.49873265624046326
1651277880.1042852,2800,0.4813444912433624
1651277926.2196398,2900,0.46773287653923035
