Wall time,Step,Value
1651276609.1516116,0,0.385178804397583
1651276654.2938025,100,0.09351241588592529
1651276699.7675333,200,0.16747333109378815
1651276746.940476,300,0.11004576086997986
1651276793.2930584,400,0.11858657002449036
1651276838.0597732,500,0.1100296825170517
1651276883.838275,600,0.06652658432722092
1651276928.5502133,700,0.09184020012617111
1651276974.0488946,800,0.04678655415773392
1651277019.3389995,900,0.07210761308670044
1651277065.6241677,1000,0.04330093413591385
1651277112.307077,1100,0.02949524112045765
1651277158.84104,1200,0.0668531060218811
1651277205.2017615,1300,0.04837900027632713
1651277250.415212,1400,0.05122968554496765
1651277295.2569702,1500,0.032531775534152985
1651277339.8644035,1600,0.023481935262680054
1651277384.523009,1700,0.02471202239394188
1651277429.3536375,1800,0.030736232176423073
1651277474.1264458,1900,0.0252386424690485
1651277519.2185361,2000,0.025958940386772156
1651277564.1601248,2100,0.04253920167684555
1651277609.161301,2200,0.027802737429738045
1651277654.3658144,2300,0.38638734817504883
1651277700.4572194,2400,0.08073156327009201
1651277745.3902364,2500,0.042010605335235596
1651277790.2334428,2600,0.024807114154100418
1651277835.5164287,2700,0.023844212293624878
1651277880.1042852,2800,0.018993016332387924
1651277926.2196398,2900,0.02061588689684868
