Wall time,Step,Value
1651276609.1516116,0,0.60942542552948
1651276654.2938025,100,0.10249841213226318
1651276699.7675333,200,0.14520317316055298
1651276746.940476,300,0.10906815528869629
1651276793.2930584,400,0.11985135078430176
1651276838.0597732,500,0.10992882400751114
1651276883.838275,600,0.06999851763248444
1651276928.5502133,700,0.08463337272405624
1651276974.0488946,800,0.05183066427707672
1651277019.3389995,900,0.06496897339820862
1651277065.6241677,1000,0.036092422902584076
1651277112.307077,1100,0.02909962087869644
1651277158.84104,1200,0.060261860489845276
1651277205.2017615,1300,0.045389026403427124
1651277250.415212,1400,0.04677677899599075
1651277295.2569702,1500,0.035846032202243805
1651277339.8644035,1600,0.022867351770401
1651277384.523009,1700,0.022167541086673737
1651277429.3536375,1800,0.0354018434882164
1651277474.1264458,1900,0.02270873263478279
1651277519.2185361,2000,0.025205429643392563
1651277564.1601248,2100,0.04731108248233795
1651277609.161301,2200,0.02860720083117485
1651277654.3658144,2300,0.31713879108428955
1651277700.4572194,2400,0.08636945486068726
1651277745.3902364,2500,0.04147067666053772
1651277790.2334428,2600,0.023201942443847656
1651277835.5164287,2700,0.024783797562122345
1651277880.1042852,2800,0.017583558335900307
1651277926.2196398,2900,0.021594583988189697
