Wall time,Step,Value
1651277525.9235163,0,0.3003478944301605
1651277562.641021,100,1.6701290607452393
1651277599.5113113,200,1.4669241905212402
1651277636.9471986,300,1.305686354637146
1651277672.4122005,400,1.296247124671936
1651277707.3822255,500,1.2562381029129028
1651277743.8460095,600,1.2507071495056152
1651277778.684648,700,1.2102909088134766
1651277815.1901407,800,0.9856629371643066
1651277850.3194492,900,1.1252930164337158
1651277885.4377167,1000,1.0657826662063599
1651277921.355771,1100,1.0217280387878418
1651277957.072681,1200,0.9397567510604858
1651277994.1988764,1300,1.0113229751586914
1651278031.172835,1400,0.918868362903595
1651278068.0697355,1500,0.9704232215881348
1651278104.5504706,1600,0.9344900250434875
1651278139.591896,1700,0.8799803853034973
1651278174.4661384,1800,0.9422260522842407
1651278209.4966607,1900,0.8472542762756348
1651278244.635905,2000,0.8698894381523132
1651278279.5391216,2100,0.8372644186019897
1651278314.6117108,2200,0.839534342288971
1651278349.4104252,2300,0.7852201461791992
1651278384.4457538,2400,0.7944893836975098
1651278419.6116645,2500,0.8437603712081909
1651278454.558303,2600,0.7374733090400696
1651278489.781445,2700,0.8256795406341553
1651278525.2263174,2800,0.7414209246635437
1651278560.219488,2900,0.7808788418769836
